Folder Name,Gini Coefficient,Project Duration Score,Normalized Avg Commits/Day,Average Score,Total Committers,Average Commit Size,Gini-Committers Score,Project Duration Score Weighted,Normalized Avg Commits/Day Weighted,Average Score Weighted,Average Commit Size Weighted,Gini-Committers Score Weighted,Overall Quality Score
scrapinghub-python-scrapinghub,0.1700741034802171,1.0,0.0,0.30020101199140503,0.5,0.5,0.08503705174010855,0.2,0.0,0.030020101199140503,0.05,0.03401482069604342,0.314
sdague-arwn,1.0,1.0,0.0,0.2596899224806201,0.0,0.75,0.0,0.2,0.0,0.02596899224806201,0.07500000000000001,0.0,0.301
sdispater-pytzdata,0.5193798449612403,0.75,0.0,0.301218161683278,0.0,1.0,0.0,0.15000000000000002,0.0,0.0301218161683278,0.1,0.0,0.28
seamuslowry-hundred-and-ten,1.0,0.0,0.5,0.23555555555555555,0.0,1.0,0.0,0.0,0.1,0.023555555555555555,0.1,0.0,0.224
SeanOC-humus,1.0,0.0,1.0,0.3428571428571429,0.0,0.25,0.0,0.0,0.2,0.034285714285714294,0.025,0.0,0.259
sebschrader-python-arpreq,1.0,1.0,0.0,0.310359231411863,0.0,0.0,0.0,0.2,0.0,0.031035923141186302,0.0,0.0,0.231
SeismicData-asdf_sextant,0.2809278350515464,1.0,0.0,0.3244968090328915,0.0,0.75,0.0,0.2,0.0,0.03244968090328915,0.07500000000000001,0.0,0.307
Selfnet-arubaos_client,1.0,0.0,0.0,0.2714285714285714,0.0,0.5,0.0,0.0,0.0,0.027142857142857142,0.05,0.0,0.077
selphaware-huffpress,1.0,0.0,1.0,0.27176527176527177,0.0,1.0,0.0,0.0,0.2,0.027176527176527177,0.1,0.0,0.327
senkovskiy-ARPES_GUI,0.5416666666666667,0.0,0.0,0.27182539682539686,0.0,0.75,0.0,0.0,0.0,0.027182539682539687,0.07500000000000001,0.0,0.102
Sentynel-hunspell-cffi,0.5588235294117647,0.25,0.0,0.25490196078431376,0.0,1.0,0.0,0.05,0.0,0.02549019607843138,0.1,0.0,0.175
senx-warp10-jupyter,0.3875,0.75,0.0,0.24464285714285713,0.0,1.0,0.0,0.15000000000000002,0.0,0.024464285714285716,0.1,0.0,0.274
sepandhaghighi-art,0.1407960199004975,1.0,0.75,0.2593461265103057,0.25,1.0,0.035199004975124376,0.2,0.15000000000000002,0.025934612651030572,0.1,0.014079601990049751,0.49
sepmein-tictac,0.6363636363636365,0.0,0.0,0.24675324675324675,0.0,0.75,0.0,0.0,0.0,0.024675324675324677,0.07500000000000001,0.0,0.1
sergeyklay-asdicts,0.5857142857142857,0.5,0.0,0.2870748299319727,0.0,0.25,0.0,0.1,0.0,0.02870748299319727,0.025,0.0,0.154
SERGGroup-3ETool,0.5015576323987541,0.5,0.0,0.2777036048064086,0.0,1.0,0.0,0.1,0.0,0.02777036048064086,0.1,0.0,0.228
sernst-kuber,0.3743589743589743,1.0,0.0,0.22637362637362632,0.0,1.0,0.0,0.2,0.0,0.022637362637362633,0.1,0.0,0.323
servir-mekong-hydra-floods,0.1476091476091475,1.0,0.0,0.2657162657162658,0.25,1.0,0.03690228690228688,0.2,0.0,0.02657162657162658,0.1,0.014760914760914751,0.341
SethWen-huspy,0.8333333333333333,0.0,1.0,0.253968253968254,0.0,1.0,0.0,0.0,0.2,0.025396825396825404,0.1,0.0,0.325
severb-0x10c-asm,0.8461538461538461,0.0,1.0,0.30769230769230765,0.0,0.0,0.0,0.0,0.2,0.030769230769230767,0.0,0.0,0.231
sfischer13-python-arpa,1.0,1.0,0.0,0.2744186046511628,0.0,0.25,0.0,0.2,0.0,0.02744186046511628,0.025,0.0,0.252
sgarcez-arseparse,1.0,0.0,0.0,0.27336860670194,0.0,0.0,0.0,0.0,0.0,0.027336860670194002,0.0,0.0,0.027
sgrieve-aaaa,1.0,0.25,0.0,0.2698412698412699,0.0,0.25,0.0,0.05,0.0,0.02698412698412699,0.025,0.0,0.102
ShadowKyogre-python-asciimathml,0.2914285714285715,1.0,0.0,0.2747619047619047,0.0,0.25,0.0,0.2,0.0,0.027476190476190473,0.025,0.0,0.252
shannan1989-py-shutils,1.0,0.0,0.5,0.20952380952380953,0.0,0.0,0.0,0.0,0.1,0.020952380952380955,0.0,0.0,0.121
SharkyRawr-pyHusteblume,1.0,0.0,0.0,0.2523809523809523,0.0,0.25,0.0,0.0,0.0,0.025238095238095233,0.025,0.0,0.05
shay-te-hydra-logzio-logger,0.6428571428571428,0.0,1.0,0.2380952380952381,0.0,0.25,0.0,0.0,0.2,0.02380952380952381,0.025,0.0,0.249
shichao-an-115wangpan,0.2621107266435986,0.0,0.75,0.302356236612292,0.0,0.25,0.0,0.0,0.15000000000000002,0.0302356236612292,0.025,0.0,0.205
ShieldMnt-invisible-watermark,0.5625,0.5,0.0,0.2619047619047619,0.0,1.0,0.0,0.1,0.0,0.026190476190476195,0.1,0.0,0.226
ShikharSahu-HuffmanCoder,0.9,0.0,1.0,0.26666666666666666,0.0,0.75,0.0,0.0,0.2,0.02666666666666667,0.07500000000000001,0.0,0.302
shikolay-riak-python-client,0.1814245151671287,1.0,0.25,0.33428658087438795,0.75,1.0,0.13606838637534652,0.2,0.05,0.0334286580874388,0.1,0.05442735455013861,0.438
shini4i-kubeseal-auto,0.8074074074074075,0.25,0.0,0.2835978835978835,0.0,0.5,0.0,0.05,0.0,0.028359788359788352,0.05,0.0,0.128
shivasai-391-as_doraemon,1.0,0.0,1.0,0.2857142857142857,0.0,0.75,0.0,0.0,0.2,0.02857142857142857,0.07500000000000001,0.0,0.304
shmoich-hxapy,0.5476190476190477,0.25,0.0,0.24489795918367346,0.0,1.0,0.0,0.05,0.0,0.02448979591836735,0.1,0.0,0.174
shprota-hvac_ir,0.5769230769230769,0.0,0.0,0.2673992673992674,0.0,1.0,0.0,0.0,0.0,0.026739926739926742,0.1,0.0,0.127
shubhangdesai-krikos,1.0,0.5,0.0,0.20952380952380953,0.0,1.0,0.0,0.1,0.0,0.020952380952380955,0.1,0.0,0.221
shustinm-hydration,0.5506329113924051,0.25,0.0,0.31404460518384575,0.0,0.75,0.0,0.05,0.0,0.031404460518384573,0.07500000000000001,0.0,0.156
shuzhao-li-asari,0.3848605577689242,0.5,0.25,0.26920887877063177,0.0,1.0,0.0,0.1,0.05,0.026920887877063177,0.1,0.0,0.277
siftrics-hydra-python,1.0,0.0,0.25,0.26666666666666666,0.0,1.0,0.0,0.0,0.05,0.02666666666666667,0.1,0.0,0.177
sigrun-may-artificial-data-generator,0.5439999999999999,0.25,0.0,0.26809523809523805,0.0,0.75,0.0,0.05,0.0,0.026809523809523807,0.07500000000000001,0.0,0.152
sih4sing5hong5-hue7jip8,0.556930693069307,0.5,0.0,0.23361621876473365,0.0,1.0,0.0,0.1,0.0,0.023361621876473365,0.1,0.0,0.223
sile-kurobako-py,0.3038461538461537,0.5,0.0,0.2912087912087912,0.0,0.25,0.0,0.1,0.0,0.029120879120879118,0.025,0.0,0.154
sillyfatcat-huntress,1.0,0.0,1.0,0.2857142857142857,0.0,0.25,0.0,0.0,0.2,0.02857142857142857,0.025,0.0,0.254
simonkowallik-as3ninja,0.5916030534351144,0.75,0.0,0.2889858233369684,0.0,1.0,0.0,0.15000000000000002,0.0,0.02889858233369684,0.1,0.0,0.279
simonpf-artssat,0.7689393939393939,1.0,0.0,0.35407647907647904,0.0,1.0,0.0,0.2,0.0,0.03540764790764791,0.1,0.0,0.335
simonw-asgi-auth-github,0.5113636363636364,0.0,0.25,0.3176406926406926,0.0,0.25,0.0,0.0,0.05,0.031764069264069265,0.025,0.0,0.107
simonw-asgi-cors,1.0,0.0,1.0,0.30476190476190473,0.0,0.25,0.0,0.0,0.2,0.030476190476190476,0.025,0.0,0.255
simonw-asgi-csrf,1.0,0.25,0.0,0.30454042081949056,0.0,0.25,0.0,0.05,0.0,0.03045404208194906,0.025,0.0,0.105
simonw-asgi-debug,1.0,0.0,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.2,0.02857142857142857,0.1,0.0,0.329
simonw-asgi-gzip,0.4583333333333333,0.25,0.0,0.3154761904761904,0.0,0.5,0.0,0.05,0.0,0.03154761904761904,0.05,0.0,0.132
simonw-asgi-log-to-sqlite,1.0,0.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.02857142857142857,0.1,0.0,0.129
SimpleNumber-aa_stat,0.3707951070336391,1.0,0.0,0.30522790155817675,0.0,1.0,0.0,0.2,0.0,0.030522790155817676,0.1,0.0,0.331
SinanKanidagli-httpy,0.4012345679012346,0.25,0.0,0.25514403292181076,0.0,0.25,0.0,0.05,0.0,0.025514403292181076,0.025,0.0,0.101
sit836-KW_NPEB,0.3028455284552845,0.75,0.0,0.22648083623693385,0.0,0.5,0.0,0.15000000000000002,0.0,0.022648083623693388,0.05,0.0,0.223
sitebolts-ksink,0.8571428571428572,0.0,1.0,0.2857142857142857,0.0,0.5,0.0,0.0,0.2,0.02857142857142857,0.05,0.0,0.279
sjbrowne-hurlers,1.0,0.0,1.0,0.3095238095238096,0.0,1.0,0.0,0.0,0.2,0.03095238095238096,0.1,0.0,0.331
sjml-hulkify,1.0,0.25,0.0,0.2893772893772893,0.0,0.5,0.0,0.05,0.0,0.028937728937728932,0.05,0.0,0.129
skalanux-ktm,1.0,0.0,1.0,0.30476190476190473,0.0,1.0,0.0,0.0,0.2,0.030476190476190476,0.1,0.0,0.33
skelsec-aardwolf,0.5333333333333332,0.5,0.0,0.25148809523809523,0.0,1.0,0.0,0.1,0.0,0.025148809523809525,0.1,0.0,0.225
skelsec-aardwolfgui,0.873015873015873,0.25,0.0,0.24263038548752833,0.0,0.5,0.0,0.05,0.0,0.024263038548752835,0.05,0.0,0.124
skoldobskiy-aafragpy,0.5555555555555556,0.25,0.0,0.23809523809523814,0.0,1.0,0.0,0.05,0.0,0.023809523809523815,0.1,0.0,0.174
skonakov-2mp4,1.0,0.75,0.0,0.3247462919594068,0.0,0.25,0.0,0.15000000000000002,0.0,0.03247462919594068,0.025,0.0,0.207
skymoore-kube-debug-pod,1.0,0.0,1.0,0.257936507936508,0.0,0.25,0.0,0.0,0.2,0.025793650793650803,0.025,0.0,0.251
SlavaSkvortsov-arq-django-admin,0.4693877551020408,0.5,0.0,0.2808551992225462,0.0,0.5,0.0,0.1,0.0,0.028085519922254623,0.05,0.0,0.178
slightlynybbled-huddle,0.5017543859649123,0.0,0.5,0.3042606516290727,0.0,0.5,0.0,0.0,0.1,0.03042606516290727,0.05,0.0,0.18
Smart-Hypercube-autocert,1.0,0.0,1.0,0.24603174603174605,0.0,0.5,0.0,0.0,0.2,0.024603174603174606,0.05,0.0,0.275
Smart-Hypercube-cubic-sdk,1.0,0.25,0.0,0.23809523809523805,0.0,0.25,0.0,0.05,0.0,0.023809523809523808,0.025,0.0,0.099
SmartDataAnalytics-KEEN-Preprocessor,0.875,0.0,1.0,0.2986111111111111,0.0,0.25,0.0,0.0,0.2,0.029861111111111113,0.025,0.0,0.255
smartwe-pypi,1.0,0.0,0.25,0.2312925170068027,0.0,0.0,0.0,0.0,0.05,0.02312925170068027,0.0,0.0,0.073
smdabdoub-kraken-biom,0.2747252747252748,1.0,0.0,0.33791208791208793,0.0,0.25,0.0,0.2,0.0,0.033791208791208796,0.025,0.0,0.259
SmolakK-HuMobi,1.0,0.5,0.0,0.2798434442270058,0.0,1.0,0.0,0.1,0.0,0.02798434442270058,0.1,0.0,0.228
smpio-krok,1.0,0.25,0.0,0.24338624338624334,0.0,0.5,0.0,0.05,0.0,0.024338624338624337,0.05,0.0,0.124
snake575-krypto-rates,0.3081395348837209,0.25,0.5,0.2868217054263566,0.0,1.0,0.0,0.05,0.1,0.028682170542635662,0.1,0.0,0.279
Snawoot-http-tarpit,1.0,0.25,0.0,0.23684210526315783,0.0,0.25,0.0,0.05,0.0,0.023684210526315783,0.025,0.0,0.099
SNH48Live-KVM48,1.0,0.25,0.25,0.28683035714285715,0.0,0.25,0.0,0.05,0.05,0.028683035714285716,0.025,0.0,0.154
snok-asgi-correlation-id,0.2720450281425891,0.5,0.0,0.28416569879984516,0.25,0.75,0.06801125703564727,0.1,0.0,0.02841656987998452,0.07500000000000001,0.02720450281425891,0.231
snok-asgi-idempotency-header,0.4074074074074074,0.5,0.0,0.30217519106408003,0.0,0.75,0.0,0.1,0.0,0.030217519106408006,0.07500000000000001,0.0,0.205
snowplow-snowplow,0.4513447432762835,0.0,1.0,0.3028292001397136,0.0,0.25,0.0,0.0,0.2,0.03028292001397136,0.025,0.0,0.255
socialwifi-kubepy,0.3193350831146108,1.0,0.0,0.3224596925384327,0.0,0.25,0.0,0.2,0.0,0.03224596925384327,0.025,0.0,0.257
socialwifi-kubeyard,0.2902918781725888,1.0,0.0,0.3449359439207155,0.25,0.5,0.0725729695431472,0.2,0.0,0.03449359439207155,0.05,0.02902918781725888,0.314
soda480-ascii-animator,1.0,0.25,0.0,0.2594417077175698,0.0,1.0,0.0,0.05,0.0,0.02594417077175698,0.1,0.0,0.176
sodascience-artscraper,0.5857142857142856,0.25,0.0,0.2899659863945578,0.0,1.0,0.0,0.05,0.0,0.02899659863945578,0.1,0.0,0.179
software-students-fall2022-python-package-exercise-project-3-team-8,0.7463414634146341,0.0,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.2,0.02857142857142857,0.1,0.0,0.329
soloman1124-hug_peewee_connect,1.0,0.0,0.25,0.2777777777777778,0.0,0.5,0.0,0.0,0.05,0.02777777777777778,0.05,0.0,0.128
somkietacode-Artificial_Neural_Network,1.0,0.0,1.0,0.2849336455893833,0.0,0.0,0.0,0.0,0.2,0.02849336455893833,0.0,0.0,0.228
sotpotatis-Huskoll-Python,1.0,0.0,1.0,0.30476190476190473,0.0,0.75,0.0,0.0,0.2,0.030476190476190476,0.07500000000000001,0.0,0.305
spacemeat-humon-py,1.0,0.5,0.0,0.35119047619047616,0.0,1.0,0.0,0.1,0.0,0.03511904761904762,0.1,0.0,0.235
SpenserCai-Hunter-SDK,1.0,0.0,1.0,0.20634920634920634,0.0,0.75,0.0,0.0,0.2,0.020634920634920634,0.07500000000000001,0.0,0.296
spoterianski-1pass2pass,1.0,0.0,1.0,0.3238095238095238,0.0,1.0,0.0,0.0,0.2,0.032380952380952385,0.1,0.0,0.332
squirrelpython-5sim-python,0.8333333333333334,0.25,0.0,0.25925925925925924,0.0,0.5,0.0,0.05,0.0,0.025925925925925925,0.05,0.0,0.126
sseemayer-BioPython-A3MIO,1.0,0.0,0.0,0.2916666666666667,0.0,0.5,0.0,0.0,0.0,0.02916666666666667,0.05,0.0,0.079
sseemayer-hug_middleware_cors,0.6666666666666666,0.0,0.0,0.261904761904762,0.0,0.5,0.0,0.0,0.0,0.026190476190476198,0.05,0.0,0.076
st-bender-aacgmv2,0.5907859078590787,1.0,0.0,0.27409988385598144,0.0,1.0,0.0,0.2,0.0,0.027409988385598147,0.1,0.0,0.327
stajichlab-AAFTF,0.263276836158192,1.0,0.0,0.2538337368845843,0.0,1.0,0.0,0.2,0.0,0.025383373688458433,0.1,0.0,0.325
stammler-arxivloader,0.5416666666666667,0.0,0.5,0.30357142857142855,0.0,1.0,0.0,0.0,0.1,0.030357142857142857,0.1,0.0,0.23
stan-dev-httpstan,0.2164552095347944,0.75,0.0,0.2766518372054704,0.0,0.5,0.0,0.15000000000000002,0.0,0.027665183720547038,0.05,0.0,0.228
static-frame-arraykit,0.3682432432432434,0.75,0.5,0.266033891033891,0.0,0.25,0.0,0.15000000000000002,0.1,0.026603389103389104,0.025,0.0,0.302
staticdev-human-readable,0.2625386996904024,0.5,0.5,0.3341441839893852,0.0,1.0,0.0,0.1,0.1,0.03341441839893852,0.1,0.0,0.333
staticdev-humanizer-portugues,0.4622792937399679,0.5,0.25,0.30484216158373467,0.0,0.25,0.0,0.1,0.05,0.03048421615837347,0.025,0.0,0.205
SteveeH-krovak05,0.8181818181818182,0.0,0.5,0.28138528138528135,0.0,1.0,0.0,0.0,0.1,0.028138528138528136,0.1,0.0,0.228
steven-lang-arxiv-downloader,1.0,0.0,1.0,0.2857142857142857,0.0,0.25,0.0,0.0,0.2,0.02857142857142857,0.025,0.0,0.254
StijnDebackere-AScheck,0.7777777777777778,1.0,0.0,0.31349206349206354,0.0,1.0,0.0,0.2,0.0,0.031349206349206356,0.1,0.0,0.331
stone-httping,0.8809523809523809,1.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.2,0.0,0.02857142857142857,0.1,0.0,0.329
Strathcom-hulk,0.8076923076923077,0.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.02857142857142857,0.1,0.0,0.129
strogonoff-hubspot_oauth2client,1.0,0.25,0.0,0.3197278911564626,0.0,0.5,0.0,0.05,0.0,0.031972789115646265,0.05,0.0,0.132
strongrex2001-2us,1.0,0.0,1.0,0.30158730158730157,0.0,0.75,0.0,0.0,0.2,0.03015873015873016,0.07500000000000001,0.0,0.305
Stufinite-arrogant,0.527027027027027,0.0,0.25,0.25740025740025735,0.0,1.0,0.0,0.0,0.05,0.025740025740025735,0.1,0.0,0.176
subpic-ku,0.5166666666666666,0.25,0.25,0.25291005291005286,0.0,0.5,0.0,0.05,0.05,0.025291005291005288,0.05,0.0,0.175
subramanya-a-kryptolib,0.9166666666666669,0.0,1.0,0.2896825396825397,0.0,1.0,0.0,0.0,0.2,0.028968253968253973,0.1,0.0,0.329
subutux-HUD,0.5451127819548872,0.5,0.0,0.30075187969924816,0.0,1.0,0.0,0.1,0.0,0.030075187969924817,0.1,0.0,0.23
Sudhendra-Husky_Simplex,0.4397759103641457,0.0,0.5,0.2796451914098973,0.0,0.0,0.0,0.0,0.1,0.02796451914098973,0.0,0.0,0.128
sumeet-artie,1.0,0.0,0.0,0.3373015873015873,0.0,0.5,0.0,0.0,0.0,0.033730158730158735,0.05,0.0,0.084
SunkyeongLee-aanalyticssegg,1.0,0.0,0.75,0.2380952380952381,0.0,1.0,0.0,0.0,0.15000000000000002,0.02380952380952381,0.1,0.0,0.274
supabase-community-realtime-py,0.517970401691332,0.75,0.0,0.2691029900332225,0.25,0.5,0.129492600422833,0.15000000000000002,0.0,0.026910299003322254,0.05,0.0517970401691332,0.279
supsi-dacd-isaac-krangpower,0.2967741935483872,0.5,0.0,0.2677931387608807,0.0,1.0,0.0,0.1,0.0,0.02677931387608807,0.1,0.0,0.227
suruchipundir-missing-data,1.0,0.0,0.75,0.2857142857142857,0.0,0.75,0.0,0.0,0.15000000000000002,0.02857142857142857,0.07500000000000001,0.0,0.254
suruchipundir-outlier_detection,1.0,0.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.2,0.02857142857142857,0.0,0.0,0.229
svartalf-python-2gis,0.4787878787878789,0.75,0.0,0.3073593073593074,0.0,0.25,0.0,0.15000000000000002,0.0,0.03073593073593074,0.025,0.0,0.206
svenko99-arso2weather,1.0,0.0,0.25,0.2857142857142857,0.0,0.25,0.0,0.0,0.05,0.02857142857142857,0.025,0.0,0.104
svetlyak40wt-40wt-common-tasks,0.7857142857142857,0.25,0.0,0.2993197278911565,0.0,1.0,0.0,0.05,0.0,0.029931972789115652,0.1,0.0,0.18
svpino-articles,1.0,0.0,1.0,0.27380952380952384,0.0,1.0,0.0,0.0,0.2,0.027380952380952384,0.1,0.0,0.327
swistakm-hupwatch,0.6428571428571428,0.0,1.0,0.272108843537415,0.0,1.0,0.0,0.0,0.2,0.0272108843537415,0.1,0.0,0.327
SWxTREC-flares_code_tlincke125,0.8513513513513513,0.0,0.25,0.2406692406692407,0.0,1.0,0.0,0.0,0.05,0.02406692406692407,0.1,0.0,0.174
synchronizing-httpq,0.6410256410256411,0.25,0.0,0.32967032967032966,0.0,0.75,0.0,0.05,0.0,0.03296703296703297,0.07500000000000001,0.0,0.158
synodriver-asgi-cgi-handler,1.0,0.25,0.0,0.24285714285714285,0.0,1.0,0.0,0.05,0.0,0.024285714285714285,0.1,0.0,0.174
sysr-q-4ch,0.6059113300492611,0.5,0.0,0.3234811165845648,0.0,0.5,0.0,0.1,0.0,0.03234811165845648,0.05,0.0,0.182
szegedai-hun-date-parser,0.4209677419354839,0.5,0.0,0.2887864823348695,0.0,0.25,0.0,0.1,0.0,0.02887864823348695,0.025,0.0,0.154
T0nyX1ang-42-Points-Game,0.5338983050847458,0.0,0.25,0.3018563357546409,0.0,1.0,0.0,0.0,0.05,0.03018563357546409,0.1,0.0,0.18
taliamax-krait,0.3099236641221373,0.75,0.0,0.27371864776444926,0.0,0.5,0.0,0.15000000000000002,0.0,0.02737186477644493,0.05,0.0,0.227
tanbro-ks33requests,0.5212765957446808,0.0,1.0,0.2462006079027356,0.0,1.0,0.0,0.0,0.2,0.02462006079027356,0.1,0.0,0.325
tanglespace-hydralit,0.4615384615384617,0.25,0.0,0.2509157509157509,0.0,1.0,0.0,0.05,0.0,0.025091575091575093,0.1,0.0,0.175
tanglespace-hydralit_components,0.4375,0.0,0.0,0.23511904761904762,0.0,1.0,0.0,0.0,0.0,0.02351190476190476,0.1,0.0,0.124
tanrbobanr-http-prep,1.0,0.0,0.0,0.28174603174603174,0.0,1.0,0.0,0.0,0.0,0.028174603174603175,0.1,0.0,0.128
tanyaschlusser-array2gif,0.5227272727272727,0.25,0.0,0.2575757575757576,0.0,0.25,0.0,0.05,0.0,0.025757575757575764,0.025,0.0,0.101
tao12345666333-httpmultipart,0.5588235294117647,0.0,0.75,0.2380952380952381,0.0,0.5,0.0,0.0,0.15000000000000002,0.02380952380952381,0.05,0.0,0.224
target-huntlib,0.2025974025974026,0.75,0.0,0.34285714285714286,0.0,1.0,0.0,0.15000000000000002,0.0,0.03428571428571429,0.1,0.0,0.284
tarunlalwani-a10ctl,0.8333333333333333,0.0,0.0,0.2698412698412699,0.0,1.0,0.0,0.0,0.0,0.02698412698412699,0.1,0.0,0.127
tbs1-bo-hardware-101,0.1834774255523534,1.0,0.0,0.28434197886647455,0.0,1.0,0.0,0.2,0.0,0.028434197886647458,0.1,0.0,0.328
tcausero-huginn,0.471677559912854,0.0,1.0,0.2595704948646126,0.0,1.0,0.0,0.0,0.2,0.02595704948646126,0.1,0.0,0.326
tedtroxell-KaggleTools,1.0,0.0,1.0,0.2571428571428572,0.0,1.0,0.0,0.0,0.2,0.025714285714285717,0.1,0.0,0.326
tef-arson,0.4074074074074074,0.0,1.0,0.2910052910052911,0.0,0.5,0.0,0.0,0.2,0.029100529100529113,0.05,0.0,0.279
Tefx-Husky,0.4761904761904763,0.75,0.0,0.24829931972789113,0.0,0.75,0.0,0.15000000000000002,0.0,0.024829931972789113,0.07500000000000001,0.0,0.25
telcocentric-hudu_py,1.0,0.0,1.0,0.2619047619047619,0.0,1.0,0.0,0.0,0.2,0.026190476190476195,0.1,0.0,0.326
Telichkin-hurry,0.6799999999999999,0.5,0.0,0.3123809523809524,0.0,0.25,0.0,0.1,0.0,0.031238095238095245,0.025,0.0,0.156
Tenchi2xh-leet,1.0,0.0,1.0,0.2916666666666667,0.0,0.5,0.0,0.0,0.2,0.02916666666666667,0.05,0.0,0.279
TeskaLabs-asab,0.2412045834053089,1.0,1.0,0.3012418187750715,0.5,0.5,0.12060229170265445,0.2,0.2,0.03012418187750715,0.05,0.048240916681061785,0.528
tetsuo-hypervault,1.0,0.0,0.0,0.2380952380952381,0.0,1.0,0.0,0.0,0.0,0.02380952380952381,0.1,0.0,0.124
texttest-http_text_cli,0.6666666666666666,0.0,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.2,0.02857142857142857,0.1,0.0,0.329
textX-Arpeggio,0.0821925925925926,1.0,0.0,0.33171075837742514,0.5,1.0,0.0410962962962963,0.2,0.0,0.033171075837742516,0.1,0.01643851851851852,0.35
TezRomacH-python-package-template,0.2929711797636326,0.5,0.25,0.278269798485432,0.25,0.25,0.07324279494090816,0.1,0.05,0.0278269798485432,0.025,0.029297117976363266,0.232
Tgjmjgj-artem,0.6315789473684211,0.25,0.0,0.2619047619047619,0.0,1.0,0.0,0.05,0.0,0.026190476190476195,0.1,0.0,0.176
thanethomson-httpwatcher,1.0,0.25,0.0,0.268170426065163,0.0,0.5,0.0,0.05,0.0,0.0268170426065163,0.05,0.0,0.127
theatlantic-kruxpy,1.0,0.0,1.0,0.2698412698412699,0.0,1.0,0.0,0.0,0.2,0.02698412698412699,0.1,0.0,0.327
TheDatumOrg-kshape-python,0.5978260869565217,0.25,0.0,0.27432712215320915,0.0,1.0,0.0,0.05,0.0,0.027432712215320915,0.1,0.0,0.177
TheDenk-hwb,0.6818181818181819,0.25,0.0,0.23809523809523805,0.0,1.0,0.0,0.05,0.0,0.023809523809523808,0.1,0.0,0.174
theonekeyg-ascify,1.0,0.5,0.0,0.26610644257703087,0.0,0.25,0.0,0.1,0.0,0.026610644257703087,0.025,0.0,0.152
theophanevie-kubectlfr,0.6428571428571428,0.0,1.0,0.26530612244897955,0.0,0.5,0.0,0.0,0.2,0.026530612244897958,0.05,0.0,0.277
thetimelineproj-humblewx,0.5208333333333333,1.0,0.0,0.37896825396825384,0.0,0.5,0.0,0.2,0.0,0.03789682539682539,0.05,0.0,0.288
thibhlln-hydroeval,0.7254901960784315,0.5,0.0,0.2735760971055089,0.0,1.0,0.0,0.1,0.0,0.02735760971055089,0.1,0.0,0.227
Thijsvanede-ArrayLSTM,0.7272727272727273,0.5,0.0,0.29437229437229445,0.0,0.5,0.0,0.1,0.0,0.029437229437229446,0.05,0.0,0.179
Thomas55555-husqvarna_automower_py,0.370262390670554,0.75,0.25,0.25447730112453143,0.0,0.25,0.0,0.15000000000000002,0.05,0.025447730112453146,0.025,0.0,0.25
thomasballinger-2or3,1.0,0.0,1.0,0.2619047619047619,0.0,0.25,0.0,0.0,0.2,0.026190476190476195,0.025,0.0,0.251
thombashi-humanreadable,1.0,1.0,0.0,0.29544856616679827,0.0,0.25,0.0,0.2,0.0,0.029544856616679827,0.025,0.0,0.255
thomwiggers-aarchimate,1.0,0.0,1.0,0.2857142857142857,0.0,0.75,0.0,0.0,0.2,0.02857142857142857,0.07500000000000001,0.0,0.304
thomwiggers-httpserver,0.7777777777777778,0.5,0.0,0.28747795414462074,0.0,0.25,0.0,0.1,0.0,0.028747795414462075,0.025,0.0,0.154
thorwhalen-hubcap,0.524390243902439,0.5,0.0,0.24854819976771195,0.0,1.0,0.0,0.1,0.0,0.024854819976771195,0.1,0.0,0.225
thorwhalen-kroki,1.0,0.0,0.0,0.2328042328042328,0.0,1.0,0.0,0.0,0.0,0.02328042328042328,0.1,0.0,0.123
thorwhalen-uu,1.0,0.25,0.0,0.272108843537415,0.0,1.0,0.0,0.05,0.0,0.0272108843537415,0.1,0.0,0.177
thrawn01-hubble,0.9565217391304348,1.0,0.0,0.28209109730848864,0.0,0.25,0.0,0.2,0.0,0.028209109730848864,0.025,0.0,0.253
threemeninaboat3247-kuchinawa,1.0,0.25,0.0,0.2955665024630542,0.0,1.0,0.0,0.05,0.0,0.029556650246305424,0.1,0.0,0.18
tianakk-437-project,1.0,0.0,0.75,0.2857142857142857,0.0,0.0,0.0,0.0,0.15000000000000002,0.02857142857142857,0.0,0.0,0.179
tillfurger-kustopy,0.5769230769230769,0.0,0.25,0.2637362637362638,0.0,0.25,0.0,0.0,0.05,0.02637362637362638,0.025,0.0,0.101
Tim232-humanizeTime,1.0,0.0,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.2,0.02857142857142857,0.1,0.0,0.329
Tim232-kstocks,1.0,0.0,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.2,0.02857142857142857,0.1,0.0,0.329
timkpaine-aat,0.1741830947880098,1.0,0.25,0.24295616167071746,0.0,1.0,0.0,0.2,0.05,0.024295616167071748,0.1,0.0,0.374
